Id,Country,County,City,Name,Latitude,Longitude,Rating,UserRatingsTotal,OneStar,TwoStar,ThreeStar,FourStar,FiveStar,Mountains,Hills,Plains,Plateaus,Valleys,GlacialFields,Deltas,Canyons,Beaches,NatureSpots, StunningViews,Lakes,Parks,IconicCities,Farms,Castles,HistoricalHomes ,BoatRides,LakefrontAreas,SwimmingAreas,Caves,Playgrounds
807,Romania,Timiș,Timișoara,Hanna Vet,45.73178190000001,21.2321049,4.7,109,0,0,3,26,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,Romania,Timiș,Timișoara,Popson Vet,45.7351281,21.209435,4.7,65,0,0,2,15,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,Romania,Timiș,Timișoara,Vet Care,45.7745818,21.2319166,4.6,43,0,0,2,12,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
810,Romania,Timiș,Timișoara,Veterinarian ColorVet,45.748885,21.217711,4.7,129,0,0,4,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
811,Romania,Timiș,Timișoara,Canifel-Vet S.R.L.,45.7390743,21.2284891,4.7,222,0,0,7,52,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,Romania,Timiș,Timișoara,DODO VET,45.75788299999999,21.208275,4.8,102,0,0,1,17,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
813,Romania,Timiș,Timișoara,Bioveti,45.76439560000001,21.2099734,4.6,59,0,0,3,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
814,Romania,Timiș,Timișoara,Cabinet Medical Veterinar,45.7594234,21.2585899,4.7,116,0,0,3,27,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,Romania,Timiș,Timișoara,Cabinet Veterinar Dr Thomas Keller,45.7246566,21.249593,4.9,298,0,0,1,27,269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,Romania,Timiș,Timișoara,Genesis Clinica Veterinara,45.77664679999999,21.2213585,4.8,18,0,0,0,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,Romania,Timiș,Timișoara,Spitalul Veterinar Dr. Şerdean,45.72457129999999,21.1769238,4.4,249,0,3,24,90,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Romania,Timiș,Timișoara,University Veterinary Clinics,45.7846495,21.2172986,3.9,59,1,4,14,24,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Romania,Timiș,Timișoara,Fauna Top Vet,45.762694,21.2609207,4.9,260,0,0,1,24,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
820,Romania,Tulcea,Tulcea,Cabinet veterinar dr. Boncoi,45.177454,28.80568019999999,4.8,81,0,0,1,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
821,Romania,Tulcea,Tulcea,SMUV Farmacie Veterinara / Pet Shop Pacii 101,45.1734917,28.8060951,4.1,21,0,1,4,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,Romania,Tulcea,Tulcea,Karma Vet - Dr. Cucu Vlad Andrei,45.1715388,28.8110411,4.9,68,0,0,0,6,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
823,Romania,Tulcea,Tulcea,DMA Vetland,45.1747435,28.7996778,4.8,86,0,0,1,15,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
824,Romania,Tulcea,Tulcea,AtmaVet AnimAllDelta,45.1794074,28.8004807,4.0,21,0,1,4,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
825,Romania,Tulcea,Tulcea,SMUV Farmacie Veterinara / Pet Shop Vest,45.1793398,28.78158549999999,4.6,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,Romania,Tulcea,Tulcea,Asclepio & HIPOCRAT LLC - Dr CMVI Cucu,45.17931530000001,28.7932626,4.8,153,0,0,2,26,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
827,Romania,Tulcea,Tulcea,SMUV Pet Shop Isaccei,45.1789266,28.8005863,3.0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Romania,Tulcea,Murighiol,DELTAVET,45.03753529999999,29.1662374,4.8,61,0,0,1,10,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
831,Romania,Tulcea,Tulcea,DMA Vetland,45.16330180000001,28.8086592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
832,Romania,Tulcea,Baia,Animal Veter SRL,44.7279325,28.6810492,4.8,19,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
833,Romania,Tulcea,NeptunTulcea,SMUV Pet Shop Neptun,45.16685139999999,28.8033867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Romania,Tulcea,Babadag,Animal Veter SRL,44.8933804,28.720546,4.8,19,0,0,0,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,Romania,Tulcea,Cerna,Cabinet Veterinar DGV COW VET,45.0811315,28.2966577,4.3,11,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
837,Romania,Tulcea,Tulcea,Pet Style,45.1793736,28.78133899999999,4.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
838,Romania,Constanța,Constanța,Animal Care Center,44.1439189,28.6233968,4.8,195,0,0,3,33,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839,Romania,Constanța,Constanța,Gia Vet,44.1816221,28.6304616,4.7,80,0,0,2,19,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
840,Romania,Constanța,Constanța,Univet,44.20352270000001,28.6485305,4.5,249,0,2,18,82,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
841,Romania,Constanța,Constanța,Clinica Veterinară Sandu,44.1833436,28.6297805,4.7,227,0,0,7,53,167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Romania,Constanța,Constanța,NorthVet,44.2019774,28.6202099,5.0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
843,Romania,Constanța,Constanța,Blue Vet S.R.L.,44.1944414,28.6422444,4.5,63,0,1,5,21,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Romania,Constanța,Constanța,Farmacie Veterinara,44.1702794,28.633069,4.2,69,0,2,10,27,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Romania,Constanța,Constanța,Aristocrat Vet,44.2040633,28.6255426,4.1,207,1,8,37,84,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Romania,Vaslui,Vaslui,TwoVet Vaslui,46.6376869,27.7240211,4.6,23,0,0,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
847,Romania,Vaslui,Vaslui,Sanivet,46.6400057,27.7321125,4.3,28,0,1,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
848,Romania,Vaslui County,Vaslui,La Veterinar,46.6408332,27.7327277,4.7,14,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
849,Romania,Vaslui,Vaslui,Urgovet,46.6418303,27.7328849,4.3,95,0,2,12,36,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
851,Romania,Vaslui County,Delești,Medic Veterinar,46.7047765,27.5739054,4.8,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
852,Romania,Iași,Iași,Animavet,47.1399393,27.57768739999999,4.9,30,0,0,0,3,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Romania,Iași,Iași,AP Vet,47.1041823,27.5598214,5.0,14,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,Romania,Iași,Iași,Vet Concept,47.1231968,27.6220309,4.2,26,0,1,4,10,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,Romania,Vaslui,Bârlad,TwoVet Farm,46.2331724,27.6707292,4.6,143,0,1,7,41,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856,Romania,Vaslui,Murgeni,"Cabinet veterinar ""CAIN VETLINE""",46.2062474,28.0175172,5.0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
857,Romania,Vaslui,Bârlad,Cabinet Veterinar & Farmacie - 𝐃𝐫.𝐂𝐨𝐳𝐦𝐚 𝐁𝐨𝐠𝐝𝐚𝐧 - 𝐌𝐢𝐧𝐚𝐜𝐢𝐩𝐕𝐞𝐭,46.2243986,27.6719903,4.9,15,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
859,Romania,Vâlcea,Râmnicu Vâlcea,Veterinary clinic Draghici,45.1057796,24.3668758,4.8,283,0,0,4,48,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
860,Romania,Vâlcea,Râmnicu Vâlcea,Cabinet Veterinar Dr. Purice Adriana,45.10161889999999,24.3616756,4.2,71,0,2,11,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
861,Romania,Vâlcea,Râmnicu Vâlcea,C.M.V.I. OLARESCU CONSTANTIN,45.1037019,24.3552833,4.7,50,0,0,1,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
862,Romania,Vâlcea,Râmnicu Vâlcea,Mobile Vet Cabinet Veterinar Vladesti,45.1184519,24.3064352,4.9,111,0,0,0,10,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,Romania,Vâlcea,Râmnicu Vâlcea,Nory Vet,45.1087972,24.365006,4.4,167,0,2,16,60,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,Romania,Vâlcea,Râmnicu Vâlcea,"Constantinescu Dragoş, Cabinet Veterinar",45.1103066,24.3644987,4.5,104,0,1,8,34,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
865,Romania,Vâlcea,Râmnicu Vâlcea,Cabinet Veterinar Moldoveanu,45.1154167,24.3651455,4.9,84,0,0,0,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
866,Romania,Vâlcea,Râmnicu Vâlcea,TARRM cabinet veterinar,45.0975044,24.3692513,4.9,12,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
867,Romania,Vâlcea,Râmnicu Vâlcea,"OXIVET Cabinet Veterinar Valcea, Veterinar Ramnicu Valcea,Vaccinari Caini, Microcipari,Deparazitari",45.0962596,24.3719207,4.7,64,0,0,2,15,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,Romania,Vâlcea,Râmnicu Vâlcea,Cabinet Veterinar Bernyvet,45.0997827,24.3614537,5.0,12,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Romania,Vâlcea,Râmnicu Vâlcea,Cabinet veterinar Cosmin Zamfir,45.1101764,24.3669774,5.0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
870,Romania,Vâlcea,Râmnicu Vâlcea,Talivet,45.09161900000001,24.37483,4.5,18,0,0,1,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
871,Romania,Vâlcea,Bârsești,Mîndra Vet's,45.0421747,24.26165,4.9,24,0,0,0,2,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Romania,Vâlcea,Râmnicu Vâlcea,Cabinet Veterinar Valcea,45.1148855,24.3688196,3.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
873,Romania,Vâlcea,Râmnicu Vâlcea,Cabinet veterinar,45.09582839999999,24.3749885,4.8,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
874,Romania,Vâlcea,Râmnicu Vâlcea,Farmacie Veterinara si Farmacie Fitosanitare,45.1019946,24.3657935,4.8,5,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Romania,Argeș,Lacurile,VET PET MED STAFF SRL,45.09914300000001,24.5397837,3.0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
877,Romania,Argeș,Curtea de Argeș,Farm vet pet 2003,45.1511082,24.6778057,4.9,16,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
878,Romania,Vâlcea,Râmnicu Vâlcea,Tarrm S.R.L.,45.1035492,24.3678883,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,Romania,Vrancea,Focșani,SebVet,45.6904207,27.1944158,4.9,115,0,0,0,11,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
880,Romania,Vrancea,Focșani,GreenVet Homes- Cabinet Veterinar,45.6803921,27.1813098,5.0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,Romania,Vrancea,Focșani,Salva Vet S.R.L.,45.703037,27.171544,4.5,75,0,1,5,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
882,Romania,Vrancea,Focșani,Centervet Srl,45.69242849999999,27.1841316,4.7,143,0,0,4,33,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Romania,Vrancea,Focșani,Vadiela,45.702314,27.185563,4.5,42,0,0,3,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
884,Romania,Vrancea,Focșani,Vadiela,45.6984712,27.2007834,4.4,54,0,1,5,19,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
885,Romania,Vrancea,Focșani,AllVet Pet-Farm,45.693179,27.1872649,4.8,4,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,Romania,Vrancea,Focșani,Sandu Vet - Cabinet Veterinar Focșani,45.7057277,27.1847734,5.0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Romania,Vrancea,Focșani,Karma Life Vet by Doctor Olteanu Ionut,45.681312,27.187634,4.8,43,0,0,1,7,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
888,Romania,Vrancea,Focșani,AllVet,45.692428,27.1907939,3.9,44,0,3,10,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
889,Romania,Vrancea,Focșani,Farmacie Veterinara PETFARMCARE,45.7036895,27.185933,4.6,15,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
890,Romania,Vrancea,Focșani,Clinica veterinara Focsani,45.6809545,27.18798009999999,4.2,5,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Romania,Vrancea,Focșani,A.F. Dumea Mihai,45.70421999999999,27.18581,4.0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
892,Romania,Vrancea,No data,Cabinet Veterinar dr. Andra Avasiloaie,45.744578,27.1202541,5.0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
893,Romania,Vrancea,Focșani,Cabinet veterinar Dr. Cristina Botezatu,45.68747339999999,27.1988491,5.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
894,Romania,Vrancea,Focșani,Vadiela,45.70400420000001,27.18576759999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,Romania,Vrancea,Satu Nou,Cabinet veterinar - ALFA BIBI VET -Panciu,45.890512,27.095329,4.9,20,0,0,0,2,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Romania,Galați,Tecuci,Vet Life,45.8363867,27.4335155,4.6,114,0,0,6,33,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,Romania,Galați,Tecuci,Dr. House Vet,45.8503291,27.4376458,4.7,40,0,0,1,9,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,Romania,Alba County,Alba Iulia,Parc,46.07108029999999,23.5770725,4.3,199,0,4,25,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
899,Romania,Alba,Alba Iulia,Dog Park Parc cu Tarc Caini,46.0701772,23.56716369999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
900,Romania,Alba,Alba Iulia,Parcul municipal Skit,46.0693093,23.5470979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Romania,Alba,Alba Iulia,Parc Sfânta Ecaterina,46.0679558,23.5558056,4.3,28,0,1,3,11,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Romania,Alba County,Alba Iulia,"Parcul ""Mihai Eminescu""",46.0705388,23.5810623,4.3,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
903,Romania,Alba,Ciugud,Parcul Tineretului,46.0446544,23.6083421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
904,Romania,Alba,Alba Iulia,Tır parkı,46.055318,23.577786,3.9,9,0,1,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,Romania,Alba County,Alba Iulia,"Parcul ""Ion I.C. Brătianu""",46.0668421,23.5816256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
906,Romania,Alba,Alba Iulia,Cooling bench,46.0688804,23.5654843,5.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907,Romania,Alba County,Alba Iulia,Parcul Unirii,46.0691315,23.5652101,4.9,62,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
908,Romania,Alba,Alba Iulia,Parc cetate,46.06918040000001,23.5659631,4.7,1287,0,2,38,301,945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Romania,Alba County,Galda de Jos,Parc,46.1788237,23.6227159,5.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
910,Romania,Alba,Alba Iulia,Parcul Chinezesc,46.06725729999999,23.5646506,4.5,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
911,Romania,Alba County,Totoi,Stana lui Ciresel,46.12403159999999,23.6756481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
912,Romania,Alba County,Vințu de Jos,Central Park Wind Lower,45.9946809,23.4853785,4.1,103,0,4,18,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,Romania,Alba County,Daia Română,Parc,45.9959785,23.6579562,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Romania,Alba County,Daia Română,Parc,46.0031664,23.6718336,4.2,15,0,0,2,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,Romania,Alba,Sebeș,Parc Sebeș,45.9574277,23.5691298,4.5,41,0,0,3,13,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
916,Romania,Alba,Alba Iulia,Pista Ciclabila Mamut,46.0777449,23.5337059,4.6,53,0,0,3,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
917,Romania,Alba County,Mereteu,Mereteu City,45.9976632,23.4344037,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
918,Romania,Hunedoara,Orăștie,Arena Park Orăștie,45.84887000000001,23.2098905,4.6,139,0,1,7,40,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,Romania,Arad,Arad,Centru,46.16999029999999,21.3163395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
921,Romania,Arad,Arad,Parc,46.17619639999999,21.3221885,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
922,Romania,Arad,Arad,Parc ARED,46.1941147,21.3120121,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
923,Romania,Arad,Arad,Piața Sârbească,46.1668045,21.3110816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
924,Romania,Arad,Arad,Parcul Muresului,46.1681038,21.3426845,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,Romania,Arad,Arad,Arad,46.1786049,21.3332981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
926,Romania,Arad,Arad,Parc,46.1789421,21.3257404,4.5,184,0,1,13,60,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
927,Romania,Arad,Arad,Parcul Caius Iacob,46.1855121,21.3258479,4.0,199,1,10,41,82,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Romania,Arad,Arad,Parcul Pioster,46.2098617,21.2962347,4.1,9,0,0,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Romania,Arad,Arad,Parc pentru copii,46.1941214,21.2966829,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Romania,Arad,Arad,Parc Polivalenta,46.1794015,21.3332369,4.7,13,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
931,Romania,Arad,Arad,Parc Alfa,46.16194039999999,21.2901127,4.4,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
932,Romania,Arad,Arad,Parcul Eminescu,46.1753009,21.3203328,4.5,538,0,4,39,176,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,Romania,Arad,Arad,Gai Park,46.20979149999999,21.2759252,4.3,78,0,2,10,30,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,Romania,Arad,Arad,Noul Parc - Micalaca,46.16827199999999,21.3422966,4.3,45,0,1,6,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
935,Romania,Arad,Arad,Reconciliation Park,46.1708533,21.3087141,4.3,1599,3,32,199,612,752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Romania,Arad,Arad,Parcul Europa,46.1786049,21.3332981,4.4,1112,1,15,109,400,587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
937,Romania,Arad,Arad,Children's Park,46.1734788,21.3205368,4.2,1026,3,30,156,409,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
938,Romania,Arad,Arad,Parcul Tudor Arghezi,46.1822913,21.3101808,4.0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,Romania,Arad,Arad,13 Martiri Square,46.1625065,21.3327734,4.1,329,1,13,59,134,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Romania,Argeș,Pitești,Parc CCD,44.85993669999999,24.86992979999999,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
941,Romania,Ilfov,Dascălu,PetPARK,44.5999861,26.23631709999999,4.7,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,Romania,București,București,Grădina Cișmigiu,44.4373441,26.0910803,4.3,34220,57,694,4266,13103,16098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
943,Romania,Argeș,Oarja,Belegania,44.7447855,24.97808119999999,4.5,122,0,1,9,40,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
944,Romania,Argeș,Bascov,Parcul Central,44.8913581,24.8221824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
945,Romania,Argeș,Pitești,Parcul Republicii,44.8519529,24.878577,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
946,Romania,Argeș,Pitești,Central Park,44.85619239999999,24.8749224,4.5,242,0,2,18,79,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
947,Romania,Argeș,Pitești,"Parc de Joaca, Complexul 1",44.8493345,24.8557707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
